impc_parameter_orig_id,parameter_name,parameter_id,param_grouping,procedure_group_id
48082,Lymph node - MPATH diagnostic term,IMPC_HIS_115_001,,31
48083,Lymph node - Free text diagnostic term,IMPC_HIS_116_001,,31
48084,Lymph node - MPATH process term,IMPC_HIS_117_001,,31
48085,Lymph node - Severity score,IMPC_HIS_118_001,,31
48086,Lymph node - Descriptor PATO,IMPC_HIS_119_001,,31
48087,Lymph node - Description,IMPC_HIS_120_001,,31
48088,Skin - MPATH diagnostic term,IMPC_HIS_121_001,,31
48089,Skin - Free text diagnostic term,IMPC_HIS_122_001,,31
48090,Skin - MPATH process term,IMPC_HIS_123_001,,31
48091,Skin - Severity score,IMPC_HIS_124_001,,31
48092,Skin - Descriptor PATO,IMPC_HIS_125_001,,31
48093,Skin - Description,IMPC_HIS_126_001,,31
48094,Skeletal muscle - MPATH diagnostic term,IMPC_HIS_127_001,,31
48095,Skeletal muscle - Free text diagnostic term,IMPC_HIS_128_001,,31
48096,Skeletal muscle - MPATH process term,IMPC_HIS_129_001,,31
48097,Skeletal muscle - Severity score,IMPC_HIS_130_001,,31
48098,Skeletal muscle - Descriptor PATO,IMPC_HIS_131_001,,31
48099,Skeletal muscle - Description,IMPC_HIS_132_001,,31
48100,Urinary bladder - MPATH diagnostic term,IMPC_HIS_133_001,,31
48101,Urinary bladder - Free text diagnostic term,IMPC_HIS_134_001,,31
48102,Urinary bladder - MPATH process term,IMPC_HIS_135_001,,31
48103,Urinary bladder - Severity score,IMPC_HIS_136_001,,31
48104,Urinary bladder - Descriptor PATO,IMPC_HIS_137_001,,31
48105,Urinary bladder - Description,IMPC_HIS_138_001,,31
48106,Testes - MPATH diagnostic term,IMPC_HIS_139_001,,31
48107,Testes - Free text diagnostic term,IMPC_HIS_140_001,,31
48108,Testes - MPATH process term,IMPC_HIS_141_001,,31
48109,Testes - Severity score,IMPC_HIS_142_001,,31
48110,Testes - Descriptor PATO,IMPC_HIS_143_001,,31
48111,Testes - Description,IMPC_HIS_144_001,,31
48112,Epididymis - MPATH diagnostic term,IMPC_HIS_145_001,,31
48113,Epididymis - Free text diagnostic term,IMPC_HIS_146_001,,31
48114,Epididymis - MPATH process term,IMPC_HIS_147_001,,31
48115,Epididymis - Severity score,IMPC_HIS_148_001,,31
48116,Epididymis - Descriptor PATO,IMPC_HIS_149_001,,31
48117,Epididymis - Description,IMPC_HIS_150_001,,31
48118,Prostate - MPATH diagnostic term,IMPC_HIS_151_001,,31
48119,Prostate - Free text diagnostic term,IMPC_HIS_152_001,,31
48120,Prostate - MPATH process term,IMPC_HIS_153_001,,31
48121,Prostate - Severity score,IMPC_HIS_154_001,,31
48122,Prostate - Descriptor PATO,IMPC_HIS_155_001,,31
48123,Prostate - Description,IMPC_HIS_156_001,,31
48124,Seminal vesicle - MPATH diagnostic term,IMPC_HIS_157_001,,31
48125,Seminal vesicle - Free text diagnostic term,IMPC_HIS_158_001,,31
48126,Seminal vesicle - MPATH process term,IMPC_HIS_159_001,,31
48127,Seminal vesicle - Severity score,IMPC_HIS_160_001,,31
48128,Seminal vesicle - Descriptor PATO,IMPC_HIS_161_001,,31
48129,Seminal vesicle - Description,IMPC_HIS_162_001,,31
48130,Ovary - MPATH diagnostic term,IMPC_HIS_163_001,,31
48131,Ovary - Free text diagnostic term,IMPC_HIS_164_001,,31
48132,Ovary - MPATH process term,IMPC_HIS_165_001,,31
48133,Ovary - Severity score,IMPC_HIS_166_001,,31
48134,Ovary - Descriptor PATO,IMPC_HIS_167_001,,31
48135,Ovary - Description,IMPC_HIS_168_001,,31
48136,Uterus - MPATH diagnostic term,IMPC_HIS_169_001,,31
48137,Uterus - Free text diagnostic term,IMPC_HIS_170_001,,31
48138,Uterus - MPATH process term,IMPC_HIS_171_001,,31
48139,Uterus - Severity score,IMPC_HIS_172_001,,31
48140,Uterus - Descriptor PATO,IMPC_HIS_173_001,,31
48141,Uterus - Description,IMPC_HIS_174_001,,31
48142,Stain,IMPC_HIS_175_001,,31
48143,Section thickness,IMPC_HIS_176_001,,31
48144,Images,IMPC_HIS_177_001,,31
48145,Severity maximum score,IMPC_HIS_178_001,,31
48146,Experimenter ID,IMPC_HIS_208_001,,31
48147,Salivary gland - MPATH diagnostic term,IMPC_HIS_209_001,,31
48148,Salivary gland - Free text diagnostic term,IMPC_HIS_210_001,,31
48149,Salivary gland - MPATH process term,IMPC_HIS_211_001,,31
48150,Salivary gland - Severity score,IMPC_HIS_212_001,,31
48151,Salivary gland - Descriptor PATO,IMPC_HIS_213_001,,31
48152,Salivary gland - Description,IMPC_HIS_214_001,,31
48153,Salivary gland - Significance score,IMPC_HIS_215_001,,31
48154,Sternum - MPATH diagnostic term,IMPC_HIS_216_001,,31
48155,Sternum - Free text diagnostic term,IMPC_HIS_217_001,,31
48156,Sternum - MPATH process term,IMPC_HIS_218_001,,31
48157,Sternum - Severity score,IMPC_HIS_219_001,,31
48158,Sternum - Descriptor PATO,IMPC_HIS_220_001,,31
48159,Sternum - Description,IMPC_HIS_221_001,,31
48160,Sternum - Significance score,IMPC_HIS_222_001,,31
48161,Femur - MPATH diagnostic term,IMPC_HIS_223_001,,31
48162,Femur - Free text diagnostic term,IMPC_HIS_224_001,,31
48163,Femur - MPATH process term,IMPC_HIS_225_001,,31
48164,Femur - Severity score,IMPC_HIS_226_001,,31
48165,Femur - Descriptor PATO,IMPC_HIS_227_001,,31
48166,Femur - Description,IMPC_HIS_228_001,,31
48167,Femur - Significance score,IMPC_HIS_229_001,,31
48168,Bone marrow - MPATH diagnostic term,IMPC_HIS_230_001,,31
48169,Bone marrow - Free text diagnostic term,IMPC_HIS_231_001,,31
48170,Bone marrow - MPATH process term,IMPC_HIS_232_001,,31
48171,Bone marrow - Severity score,IMPC_HIS_233_001,,31
48172,Bone marrow - Descriptor PATO,IMPC_HIS_234_001,,31
48173,Bone marrow - Description,IMPC_HIS_235_001,,31
48174,Bone marrow - Significance score,IMPC_HIS_236_001,,31
48175,Brown adipose tissue - MPATH diagnostic term,IMPC_HIS_237_001,,31
48176,Brown adipose tissue - Free text diagnostic term,IMPC_HIS_238_001,,31
48177,Brown adipose tissue - MPATH process term,IMPC_HIS_239_001,,31
48178,Brown adipose tissue - Severity score,IMPC_HIS_240_001,,31
48179,Brown adipose tissue - Descriptor PATO,IMPC_HIS_241_001,,31
48180,Brown adipose tissue - Description,IMPC_HIS_242_001,,31
48181,Brown adipose tissue - Significance score,IMPC_HIS_243_001,,31
48182,Tibia - MPATH diagnostic term,IMPC_HIS_244_001,,31
48183,Tibia - Free text diagnostic term,IMPC_HIS_245_001,,31
48184,Tibia - MPATH process term,IMPC_HIS_246_001,,31
48185,Tibia - Severity score,IMPC_HIS_247_001,,31
48186,Tibia - Descriptor PATO,IMPC_HIS_248_001,,31
48187,Tibia - Description,IMPC_HIS_249_001,,31
48188,Tibia - Significance score,IMPC_HIS_250_001,,31
48189,Knee joint - MPATH diagnostic term,IMPC_HIS_251_001,,31
48190,Knee joint - Free text diagnostic term,IMPC_HIS_252_001,,31
48191,Knee joint - MPATH process term,IMPC_HIS_253_001,,31
48192,Knee joint - Severity score,IMPC_HIS_254_001,,31
48193,Knee joint - Descriptor PATO,IMPC_HIS_255_001,,31
48194,Knee joint - Description,IMPC_HIS_256_001,,31
48195,Knee joint - Significance score,IMPC_HIS_257_001,,31
48196,Trigeminal V nerve - MPATH diagnostic term,IMPC_HIS_258_001,,31
48197,Trigeminal V nerve - Free text diagnostic term,IMPC_HIS_259_001,,31
48198,Trigeminal V nerve - MPATH process term,IMPC_HIS_260_001,,31
48199,Trigeminal V nerve - Severity score,IMPC_HIS_261_001,,31
48200,Trigeminal V nerve - Descriptor PATO,IMPC_HIS_262_001,,31
48201,Trigeminal V nerve - Description,IMPC_HIS_263_001,,31
48202,Trigeminal V nerve - Significance score,IMPC_HIS_264_001,,31
48203,Nasal cavity - MPATH diagnostic term,IMPC_HIS_265_001,,31
48204,Nasal cavity - Free text diagnostic term,IMPC_HIS_266_001,,31
48205,Nasal cavity - MPATH process term,IMPC_HIS_267_001,,31
48206,Nasal cavity - Severity score,IMPC_HIS_268_001,,31
48207,Nasal cavity - Descriptor PATO,IMPC_HIS_269_001,,31
48208,Nasal cavity - Description,IMPC_HIS_270_001,,31
48209,Nasal cavity - Significance score,IMPC_HIS_271_001,,31
48210,Ear - MPATH diagnostic term,IMPC_HIS_272_001,,31
48211,Ear - Free text diagnostic term,IMPC_HIS_273_001,,31
48212,Ear - MPATH process term,IMPC_HIS_274_001,,31
48213,Ear - Severity score,IMPC_HIS_275_001,,31
48214,Ear - Descriptor PATO,IMPC_HIS_276_001,,31
48215,Ear - Description,IMPC_HIS_277_001,,31
48216,Ear - Significance score,IMPC_HIS_278_001,,31
48217,Tooth - MPATH diagnostic term,IMPC_HIS_279_001,,31
48218,Tooth - Free text diagnostic term,IMPC_HIS_280_001,,31
48219,Tooth - MPATH process term,IMPC_HIS_281_001,,31
48220,Tooth - Severity score,IMPC_HIS_282_001,,31
48221,Tooth - Descriptor PATO,IMPC_HIS_283_001,,31
48222,Tooth - Description,IMPC_HIS_284_001,,31
48223,Tooth - Significance score,IMPC_HIS_285_001,,31
48224,Tongue - MPATH diagnostic term,IMPC_HIS_286_001,,31
48225,Tongue - Free text diagnostic term,IMPC_HIS_287_001,,31
48226,Tongue - MPATH process term,IMPC_HIS_288_001,,31
48227,Tongue - Severity score,IMPC_HIS_289_001,,31
48228,Tongue - Descriptor PATO,IMPC_HIS_290_001,,31
48229,Tongue - Description,IMPC_HIS_291_001,,31
48230,Tongue - Significance score,IMPC_HIS_292_001,,31
48231,Sciatic nerve - MPATH diagnostic term,IMPC_HIS_293_001,,31
48232,Sciatic nerve - Free text diagnostic term,IMPC_HIS_294_001,,31
48233,Sciatic nerve - MPATH process term,IMPC_HIS_295_001,,31
48234,Sciatic nerve - Severity score,IMPC_HIS_296_001,,31
48235,Sciatic nerve - Descriptor PATO,IMPC_HIS_297_001,,31
48236,Sciatic nerve - Description,IMPC_HIS_298_001,,31
48237,Sciatic nerve - Significance score,IMPC_HIS_299_001,,31
48238,Brain,IMPC_HIS_300_001,,31
48239,Eye with optic nerve,IMPC_HIS_301_001,,31
48240,Spinal cord,IMPC_HIS_302_001,,31
48241,Thymus,IMPC_HIS_303_001,,31
48242,Thyroid,IMPC_HIS_304_001,,31
48243,Heart,IMPC_HIS_305_001,,31
48244,Trachea,IMPC_HIS_306_001,,31
48245,Esophagus,IMPC_HIS_307_001,,31
48246,Lung,IMPC_HIS_308_001,,31
48247,Liver,IMPC_HIS_309_001,,31
48248,Gall bladder,IMPC_HIS_310_001,,31
48249,Stomach,IMPC_HIS_311_001,,31
48250,Small intestine,IMPC_HIS_312_001,,31
48251,Large intestine,IMPC_HIS_313_001,,31
48252,Pancreas,IMPC_HIS_314_001,,31
48253,Spleen,IMPC_HIS_315_001,,31
48254,Kidney,IMPC_HIS_316_001,,31
48255,Adrenal gland,IMPC_HIS_317_001,,31
48256,Mammary gland,IMPC_HIS_318_001,,31
48257,Lymph node,IMPC_HIS_319_001,,31
48258,Skin,IMPC_HIS_320_001,,31
48259,Skeletal muscle,IMPC_HIS_321_001,,31
48260,Urinary bladder,IMPC_HIS_322_001,,31
48261,Testes,IMPC_HIS_323_001,,31
48262,Epididymis,IMPC_HIS_324_001,,31
48263,Prostate,IMPC_HIS_325_001,,31
48264,Seminal vesicle,IMPC_HIS_326_001,,31
48265,Ovary,IMPC_HIS_327_001,,31
48266,Uterus,IMPC_HIS_328_001,,31
48267,Salivary gland,IMPC_HIS_329_001,,31
48268,Sternum,IMPC_HIS_330_001,,31
48269,Femur,IMPC_HIS_331_001,,31
48270,Bone marrow,IMPC_HIS_332_001,,31
48271,Brown adipose tissue,IMPC_HIS_333_001,,31
48272,Tibia,IMPC_HIS_334_001,,31
48273,Knee joint,IMPC_HIS_335_001,,31
48274,Trigeminal V nerve,IMPC_HIS_336_001,,31
48275,Nasal cavity,IMPC_HIS_337_001,,31
48276,Ear,IMPC_HIS_338_001,,31
48277,Tooth,IMPC_HIS_339_001,,31
48278,Tongue,IMPC_HIS_340_001,,31
48279,Sciatic nerve,IMPC_HIS_341_001,,31
48280,Bone - MPATH diagnostic term,IMPC_HIS_342_001,,31
48281,Bone - Free text diagnostic term,IMPC_HIS_343_001,,31
48282,Bone - MPATH process term,IMPC_HIS_344_001,,31
48283,Bone - Severity score,IMPC_HIS_345_001,,31
48284,Bone - Descriptor PATO,IMPC_HIS_346_001,,31
48285,Bone - Description,IMPC_HIS_347_001,,31
48286,Bone - Significance score,IMPC_HIS_348_001,,31
48287,Bone,IMPC_HIS_349_001,,31
48288,Brain - Significance score,IMPC_HIS_179_002,,31
48289,Eye with optic nerve - Significance score,IMPC_HIS_180_002,,31
48290,Spinal cord - Significance score,IMPC_HIS_181_002,,31
48291,Thymus - Significance score,IMPC_HIS_182_002,,31
48292,Thyroid - Significance score,IMPC_HIS_183_002,,31
48293,Heart - Significance score,IMPC_HIS_184_002,,31
48294,Trachea - Significance score,IMPC_HIS_185_002,,31
48295,Esophagus - Significance score,IMPC_HIS_186_002,,31
48296,Lung - Significance score,IMPC_HIS_187_002,,31
48297,Liver - Significance score,IMPC_HIS_188_002,,31
48298,Gall bladder - Significance score,IMPC_HIS_189_002,,31
48299,Stomach - Significance score,IMPC_HIS_190_002,,31
48300,Small intestine - Significance score,IMPC_HIS_191_002,,31
48301,Large intestine - Significance score,IMPC_HIS_192_002,,31
48302,Pancreas - Significance score,IMPC_HIS_193_002,,31
48303,Spleen - Significance score,IMPC_HIS_194_002,,31
48304,Kidney - Significance score,IMPC_HIS_195_002,,31
48305,Adrenal gland - Significance score,IMPC_HIS_196_002,,31
48306,Mammary gland - Significance score,IMPC_HIS_197_002,,31
48307,Lymph node - Significance score,IMPC_HIS_198_002,,31
48308,Skin - Significance score,IMPC_HIS_199_002,,31
48309,Skeletal muscle - Significance score,IMPC_HIS_200_002,,31
48310,Urinary bladder - Significance score,IMPC_HIS_201_002,,31
48311,Testes - Significance score,IMPC_HIS_202_002,,31
48312,Epididymis - Significance score,IMPC_HIS_203_002,,31
48313,Prostate - Significance score,IMPC_HIS_204_002,,31
48314,Seminal vesicle - Significance score,IMPC_HIS_205_002,,31
48315,Ovary - Significance score,IMPC_HIS_206_002,,31
48316,Uterus - Significance score,IMPC_HIS_207_002,,31
91489,Total duration of lick/bite behaviour,IMPC_FOR_001_001,,18
91490,Total number of lick/bite events,IMPC_FOR_002_001,,18
91491,Total duration of drag/limp behaviour,IMPC_FOR_003_001,,18
91492,Total number of drag/limp events,IMPC_FOR_004_001,,18
91493,Total duration of flinch behaviour,IMPC_FOR_005_001,,18
91494,Total number of flinch events,IMPC_FOR_006_001,,18
91495,Anaesthetic,IMPC_FOR_007_001,,18
91496,Formalin Concentration,IMPC_FOR_008_001,,18
91497,Amount of formalin injected,IMPC_FOR_009_001,,18
91498,Syringe Gauge,IMPC_FOR_010_001,,18
91499,Site of formalin injection,IMPC_FOR_011_001,,18
91500,Arena Manufacturer,IMPC_FOR_012_001,,18
91501,Size of testing arena,IMPC_FOR_013_001,,18
91502,Recording Software,IMPC_FOR_014_001,,18
91503,Data scoring method,IMPC_FOR_015_001,,18
91504,Annotation Software,IMPC_FOR_016_001,,18
91505,Duration of observation period,IMPC_FOR_017_001,,18
91506,Camera Position,IMPC_FOR_018_001,,18
91507,Disinfectant,IMPC_FOR_019_001,,18
91571,Duration of lick/bite behaviour,IMPC_FOR_020_001,,18
91572,Duration of drag/limp behaviour,IMPC_FOR_021_001,,18
91573,Duration of flinch behaviour,IMPC_FOR_022_001,,18
91574,Duration of licking/biting behavior (10-60 minutes),IMPC_FOR_023_001,,18
91575,Time per bin/increment,IMPC_FOR_024_001,,18
91576,Time bins excluded,IMPC_FOR_025_001,,18
91577,Experimenter ID,IMPC_FOR_026_001,,18
30750,Insulin,IMPC_INS_001_001,Chemistry,36
30751,Type of kit,IMPC_INS_002_001,,36
30752,Kit manufacturer,IMPC_INS_003_001,,36
30753,Kit lot number,IMPC_INS_004_001,,36
30754,Equipment ID,IMPC_INS_005_001,,36
30755,Equipment manufacturer,IMPC_INS_006_001,,36
30756,Equipment model,IMPC_INS_007_001,,36
30757,Blood collection tubes,IMPC_INS_008_001,,36
30758,Anesthesia used for blood collection,IMPC_INS_009_001,,36
30759,Method of blood collection,IMPC_INS_010_001,,36
30760,Anticoagulant,IMPC_INS_011_001,,36
30761,Date and time of blood collection,IMPC_INS_012_001,,36
30762,Sample status,IMPC_INS_014_001,,36
30763,Samples kept on ice between collection and analysis,IMPC_INS_015_001,,36
30764,Sample dilution,IMPC_INS_016_001,,36
30765,Replicates,IMPC_INS_017_001,,36
30766,ID of blood collection SOP,IMPC_INS_018_001,,36
30767,Hemolysis status,IMPC_INS_019_001,,36
30768,Blood collection experimenter ID,IMPC_INS_020_001,,36
30769,Blood analysis experimenter ID,IMPC_INS_021_001,,36
30770,Date equipment last calibrated,IMPC_INS_022_001,,36
40190,Placenta Development,IMPC_GPM_001_001,,24
40191,Placenta Morphology,IMPC_GPM_002_001,,24
40192,Placenta Vasculature,IMPC_GPM_003_001,,24
40193,Placenta Size,IMPC_GPM_004_001,,24
40194,Umbilical cord morphology,IMPC_GPM_005_001,,24
40195,Comment on image,IMPC_GPM_006_001,,24
40196,Images,IMPC_GPM_007_001,,24
40197,Experimenter ID,IMPC_GPM_008_001,,24
40198,Equipment ID,IMPC_GPM_009_001,,24
40199,Equipment Manufacturer,IMPC_GPM_010_001,,24
40200,Equipment Model,IMPC_GPM_011_001,,24
40201,Fixative,IMPC_GPM_012_001,,24
40202,Time of Dissection,IMPC_GPM_013_001,,24
40203,Somite Stage,IMPC_GPM_014_001,,24
40204,Time of dark cycle start,IMPC_GPM_015_001,,24
40205,Time of dark cycle end,IMPC_GPM_016_001,,24
40206,Date equipment last calibrated,IMPC_GPM_017_001,,24
40207,Placenta color,IMPC_GPM_018_001,,24
20252,Eye,IMPC_EYE_001_001,,15
20253,Bulging eye,IMPC_EYE_002_001,,15
20254,Eye Hemorrhage or Blood Presence,IMPC_EYE_003_001,Eye Morphology,15
20255,Eyelid morphology,IMPC_EYE_004_001,,15
20256,Eyelid closure,IMPC_EYE_005_001,,15
20257,Narrow eye opening,IMPC_EYE_006_001,,15
20258,Cornea,IMPC_EYE_007_001,Eye Morphology,15
20259,Corneal opacity,IMPC_EYE_008_001,,15
20260,Corneal vascularization,IMPC_EYE_009_001,,15
20261,Iris/Pupil,IMPC_EYE_010_001,,15
20262,Pupil Position,IMPC_EYE_011_001,,15
20263,Pupil Shape,IMPC_EYE_012_001,,15
20264,Pupil Dilation,IMPC_EYE_013_001,,15
20265,Pupil Light Response,IMPC_EYE_014_001,,15
20266,Iris Pigmentation,IMPC_EYE_015_001,,15
20267,Lens,IMPC_EYE_016_001,Eye Morphology,15
20268,Lens Opacity,IMPC_EYE_017_001,Eye Morphology,15
20269,Fusion between cornea and lens,IMPC_EYE_018_001,Eye Morphology,15
20270,Synechia,IMPC_EYE_019_001,,15
20271,Retina,IMPC_EYE_020_001,,15
20272,Retinal Pigmentation,IMPC_EYE_021_001,,15
20273,Retinal Structure,IMPC_EYE_022_001,,15
20274,Optic Disc,IMPC_EYE_023_001,,15
20275,Retinal Blood Vessels,IMPC_EYE_024_001,Eye Morphology,15
20276,Retinal Blood Vessels Structure,IMPC_EYE_025_001,,15
20277,Retinal Blood Vessels Pattern,IMPC_EYE_026_001,Eye Morphology,15
20278,Persistence of hyaloid vascular system,IMPC_EYE_027_001,,15
20279,Slit Lamp observation,IMPC_EYE_028_001,,15
20280,Ophthalmoscope Observation,IMPC_EYE_029_001,,15
20281,Slit Lamp Equipment ID,IMPC_EYE_030_001,,15
20282,Slit Lamp Equipment Manufacturer,IMPC_EYE_031_001,,15
20283,Slit Lamp Equipment Model,IMPC_EYE_032_001,,15
20284,Ophthalmoscope Equipment ID,IMPC_EYE_033_001,,15
20285,Ophthalmoscope Equipment Manufacturer,IMPC_EYE_034_001,,15
20286,Ophthalmoscope Equipment Model,IMPC_EYE_035_001,,15
20287,Experimenter ID,IMPC_EYE_036_001,,15
20288,Optical Coherence Tomography Equipment ID,IMPC_EYE_037_001,,15
20289,Optical Coherence Tomography Equipment Manufacturer,IMPC_EYE_038_001,,15
20290,Optical Coherence Tomography Equipment Model,IMPC_EYE_039_001,,15
20291,Scheimpflug Equipment ID,IMPC_EYE_040_001,,15
20292,Scheimpflug Equipment Manufacturer,IMPC_EYE_041_001,,15
20293,Scheimpflug Equipment Model,IMPC_EYE_042_001,,15
20294,Dilation Method,IMPC_EYE_043_001,,15
20295,Topical Anesthetic,IMPC_EYE_044_001,,15
20296,General Anesthetic,IMPC_EYE_045_001,,15
20297,Date Slit Lamp equipment last calibrated,IMPC_EYE_046_001,,15
20298,Date Ophthalmoscope equipment last calibrated,IMPC_EYE_047_001,,15
20299,Date Scheimpflug equipment last calibrated,IMPC_EYE_048_001,,15
20300,Date OCT equipment last calibrated,IMPC_EYE_049_001,,15
20301,Images Ophthalmoscopy,IMPC_EYE_050_001,,15
20302,Images Slit Lamp,IMPC_EYE_051_001,,15
20303,Sheimpflug Lens description,IMPC_EYE_052_001,,15
20304,Scheimpflug description,IMPC_EYE_053_001,,15
20305,Min left eye lens density,IMPC_EYE_054_001,,15
20306,Max left eye lens density,IMPC_EYE_055_001,,15
20307,Mean left eye lens density,IMPC_EYE_056_001,,15
20308,Min right eye lens density,IMPC_EYE_057_001,Eye Morphology,15
20309,Max right eye lens density,IMPC_EYE_058_001,,15
20310,Mean right eye lens density,IMPC_EYE_059_001,,15
20311,Right corneal thickness,IMPC_EYE_060_001,,15
20312,Right anterior chamber depth,IMPC_EYE_061_001,,15
20313,Right total retinal thickness,IMPC_EYE_062_001,Eye Morphology,15
20314,Right inner nuclear layer,IMPC_EYE_063_001,Eye Morphology,15
20315,Right outer nuclear layer,IMPC_EYE_064_001,Eye Morphology,15
20316,Right posterior chamber depth,IMPC_EYE_065_001,,15
20317,Left corneal thickness,IMPC_EYE_066_001,,15
20318,Left anterior chamber depth,IMPC_EYE_067_001,,15
20319,Left total retinal thickness,IMPC_EYE_068_001,Eye Morphology,15
20320,Left inner nuclear layer,IMPC_EYE_069_001,Eye Morphology,15
20321,Left outer nuclear layer,IMPC_EYE_070_001,Eye Morphology,15
20322,Left posterior chamber depth,IMPC_EYE_071_001,,15
20323,B-scan of right retina,IMPC_EYE_072_001,,15
20324,B-scan of left retina,IMPC_EYE_073_001,,15
20325,VIP of right fundus,IMPC_EYE_074_001,,15
20326,VIP of left fundus,IMPC_EYE_075_001,,15
20327,B-scan of right cornea and lens,IMPC_EYE_076_001,,15
20328,B-scan of left cornea and lens,IMPC_EYE_077_001,,15
20329,VIP of right eye,IMPC_EYE_078_001,,15
20330,VIP of left eye,IMPC_EYE_079_001,,15
20331,Corneal Sclerization,IMPC_EYE_080_001,,15
20332,Corneal deposits,IMPC_EYE_081_001,,15
20333,Iris transilumination,IMPC_EYE_082_001,,15
20334,Vitreous,IMPC_EYE_083_001,,15
20335,Corneal mineralization,IMPC_EYE_084_001,,15
20336,Corneal ulcer,IMPC_EYE_085_001,,15
20337,Lacrimation,IMPC_EYE_086_001,,15
20338,Right vitreous humor thickness,IMPC_EYE_087_001,,15
20339,Left vitreous humour thickness,IMPC_EYE_088_001,,15
20340,Ophthalmoscope Lens Model,IMPC_EYE_089_001,,15
20341,Right eye diameter,IMPC_EYE_090_001,,15
20342,Left eye diameter,IMPC_EYE_091_001,,15
20343,Retina (combined),IMPC_EYE_092_001,Eye Morphology,15
67252,Camera to Source,IMPC_EML_010_001,,42
